timestamp,total_system_cpu_percent,total_system_memory_percent,network_bytes_sent,network_bytes_recv,app_A_cpu_percent,app_A_memory_percent,app_B_cpu_percent,app_B_memory_percent
2025-11-14 01:05:18.646296,8.2,53.9,137051849,1867950687,0.0,0.0,51.099999999999994,7.010243349203916
2025-11-14 01:05:20.656466,11.4,54.2,137240042,1903070748,0.0,0.0,63.699999999999996,6.977054075481821
2025-11-14 01:05:22.669552,6.7,54.2,137245805,1903071527,0.0,0.0,40.3,6.976633017531614
2025-11-14 01:05:24.682799,7.1,54.2,137246589,1903073608,0.0,0.0,35.599999999999994,6.975171698763255
2025-11-14 01:05:26.695189,9.0,54.1,137247291,1903073803,0.0,0.0,42.2,6.974750640813048
2025-11-14 01:05:28.705078,12.2,53.9,137249356,1903074659,0.0,0.0,75.19999999999999,6.6996759587551455
2025-11-14 01:05:30.714869,6.4,53.8,137250004,1903075068,0.0,0.0,40.6,6.69298856778129
2025-11-14 01:05:32.725212,7.5,53.8,137252008,1903075518,0.0,0.0,38.0,6.688233089755438
2025-11-14 01:05:34.735067,10.6,53.8,137256168,1903083165,0.0,0.0,71.30000000000001,6.690709901227237
2025-11-14 01:05:36.745754,11.5,53.8,137257517,1903083751,0.0,0.0,47.3,6.691304335980467
2025-11-14 01:05:38.757676,11.2,53.7,137264958,1903086308,0.0,0.0,48.49999999999999,6.705050639648946
2025-11-14 01:05:40.769244,5.7,53.7,137267551,1903088043,0.0,0.0,40.300000000000004,6.706289045384845
2025-11-14 01:05:42.779165,7.4,53.6,137270707,1903089491,0.0,0.0,55.00000000000001,6.705422161369716
2025-11-14 01:05:44.789274,5.5,53.6,137271760,1903090915,0.0,0.0,35.9,6.6775084960825515
2025-11-14 01:05:46.799807,7.4,53.6,137272733,1903091152,0.0,0.0,51.2,6.679663322063016
2025-11-14 01:05:48.809993,6.9,53.6,137274317,1903092158,0.0,0.0,41.900000000000006,6.680257756816248
2025-11-14 01:05:50.819814,5.7,53.6,137278522,1903096580,0.0,0.0,37.5,6.6756756555934205
2025-11-14 01:05:52.829686,7.2,53.6,137279919,1903097034,0.0,0.0,32.6,6.676022409199473
2025-11-14 01:05:54.839969,5.7,53.6,137280066,1903097419,0.0,0.0,32.6,6.674239104939778
2025-11-14 01:05:56.851265,6.5,53.6,137280108,1903097479,0.0,0.0,57.10000000000001,6.683601452303174
2025-11-14 01:05:58.864069,7.7,53.6,137280921,1903097870,0.0,0.0,38.8,6.674164800595624
2025-11-14 01:06:00.877020,10.5,53.6,137281065,1903098170,0.0,0.0,45.8,6.673966655677881
2025-11-14 01:06:02.888329,6.5,53.6,137284176,1903098560,0.0,0.0,35.7,6.6731988441216235
2025-11-14 01:06:04.899006,13.4,53.8,137317069,1903407792,0.0,0.0,138.29999999999998,6.877709167347996
2025-11-14 01:06:06.910223,18.4,54.1,137462520,1922263041,0.0,0.0,192.3,7.1393842993434715
2025-11-14 01:06:08.923044,16.9,54.2,137642689,1940905985,0.0,0.0,173.0,7.244450641977149
2025-11-14 01:06:10.933477,14.9,54.4,137705191,1954747410,0.0,0.0,135.7,7.441134240952642
2025-11-14 01:06:12.945889,24.9,54.7,137840923,1968405198,0.0,0.0,283.59999999999997,7.907641681665823
2025-11-14 01:06:14.959351,32.5,54.6,137852085,1968406385,0.0,0.0,393.7,7.816049193438728
2025-11-14 01:06:16.971819,7.1,54.7,138014456,1989628378,0.0,0.0,56.7,7.808148164843692
2025-11-14 01:06:18.984524,5.5,54.6,138015679,1989630885,0.0,0.0,33.4,7.772754528911697
2025-11-14 01:06:20.997463,5.9,54.4,138021459,1989637573,0.0,0.0,32.5,7.492973905057377
2025-11-14 01:06:23.009866,6.7,54.4,138022375,1989638159,0.0,0.0,34.9,7.4964662092326115
2025-11-14 01:06:25.022144,5.8,54.4,138022522,1989638466,0.0,0.0,41.400000000000006,7.4902494124383985
2025-11-14 01:06:27.034355,6.7,54.4,138023970,1989639118,0.0,0.0,34.9,7.491165832682964
2025-11-14 01:06:29.044545,7.8,54.4,138027365,1989646952,0.0,0.0,30.3,7.490794310962193
2025-11-14 01:06:31.055712,7.3,54.1,138028713,1989647466,0.0,0.0,52.7,7.135322328529722
2025-11-14 01:06:33.068531,7.9,54.1,138030062,1989647897,0.0,0.0,32.8,7.108770909552046
2025-11-14 01:06:35.078221,8.6,54.1,138034095,1989655776,0.0,0.0,53.5,7.115978430934978
2025-11-14 01:06:37.091056,9.5,54.1,138035708,1989656166,0.0,0.0,34.1,7.068002592726248
2025-11-14 01:06:39.104170,12.3,54.1,138047717,1989662359,0.0,0.0,39.599999999999994,7.097377576781774
2025-11-14 01:06:41.115917,13.7,54.2,138049833,1989663173,0.0,0.0,35.099999999999994,7.067383389858299
2025-11-14 01:06:43.126142,12.6,54.0,138052248,1989664075,0.0,0.0,55.8,6.938044294800998
2025-11-14 01:06:45.137002,6.5,54.0,138053702,1989666248,0.0,0.0,44.2,6.899579412643973
2025-11-14 01:06:47.149920,5.8,54.0,138054349,1989666443,0.0,0.0,35.0,6.932768686366068
2025-11-14 01:06:49.162065,8.5,54.0,138055122,1989666954,0.0,0.0,58.6,6.9026754269837225
2025-11-14 01:06:51.174669,10.2,53.9,138056878,1989667491,0.0,0.0,31.1,6.9317779617773505
2025-11-14 01:06:53.185466,6.4,53.9,138057582,1989667941,0.0,0.0,36.5,6.8906628913455
2025-11-14 01:06:55.198337,6.0,54.0,138057729,1989668248,0.0,0.0,34.9,6.920037875401026
2025-11-14 01:06:57.208596,7.1,53.9,138057839,1989668458,0.0,0.0,54.6,6.930737700959194
2025-11-14 01:06:59.220840,7.0,53.9,138058543,1989680230,0.0,0.0,38.8,6.909783875907782
2025-11-14 01:07:01.232526,7.2,53.9,138058543,1989680230,0.0,0.0,42.6,6.928979164814217
