timestamp,total_system_cpu_percent,total_system_memory_percent,network_bytes_sent,network_bytes_recv,app_A_cpu_percent,app_A_memory_percent,app_B_cpu_percent,app_B_memory_percent
2025-11-14 00:48:11.923985,5.4,44.8,131476874,1713534657,0.0,0.0,0.0,0.0
2025-11-14 00:48:13.932825,9.0,44.8,131485188,1713546381,0.0,0.0,0.0,0.0
2025-11-14 00:48:15.944692,6.6,44.8,131498638,1713555379,0.0,0.0,0.0,0.0
2025-11-14 00:48:17.953317,7.2,44.9,131508368,1713559776,0.0,0.0,0.0,0.0
2025-11-14 00:48:19.965201,4.1,44.8,131512906,1713565322,0.0,0.0,0.0,0.0
2025-11-14 00:48:21.976780,5.5,44.8,131518619,1713567248,0.0,0.0,0.0,0.0
2025-11-14 00:48:23.988484,6.5,44.8,131521018,1713568129,0.0,0.0,0.0,0.0
2025-11-14 00:48:26.002218,5.7,44.9,131574055,1713577497,0.0,0.0,0.0,0.0
2025-11-14 00:48:28.015001,5.0,44.9,131576357,1713578670,0.0,0.0,0.0,0.0
2025-11-14 00:48:30.026702,3.4,44.9,131576447,1713578970,0.0,0.0,0.0,0.0
2025-11-14 00:48:32.035900,7.9,44.8,131580390,1713580106,0.0,0.0,0.0,0.0
2025-11-14 00:48:34.047789,4.4,44.8,131583688,1713581261,0.0,0.0,0.0,0.0
2025-11-14 00:48:36.059655,6.4,44.8,131593261,1713594087,0.0,0.0,0.0,0.0
2025-11-14 00:48:38.071109,7.8,44.9,131597543,1713595358,0.0,0.0,0.0,0.0
2025-11-14 00:48:40.082267,8.1,44.8,131601023,1713596606,0.0,0.0,0.0,0.0
2025-11-14 00:48:42.091789,4.5,44.8,131604424,1713597800,0.0,0.0,0.0,0.0
2025-11-14 00:48:44.102716,3.7,44.8,131609072,1713599163,0.0,0.0,0.0,0.0
2025-11-14 00:48:46.111527,6.5,44.8,131618199,1713600122,0.0,0.0,0.0,0.0
2025-11-14 00:48:48.123901,6.2,44.8,131624959,1713609468,0.0,0.0,0.0,0.0
2025-11-14 00:48:50.136124,10.2,44.8,131717886,1713619992,0.0,0.0,0.0,0.0
2025-11-14 00:48:52.146330,5.9,44.8,131721946,1713628475,0.0,0.0,0.0,0.0
2025-11-14 00:48:54.157707,5.9,44.8,131735339,1713638126,0.0,0.0,0.0,0.0
2025-11-14 00:48:56.170100,4.4,44.8,131735986,1713638400,0.0,0.0,0.0,0.0
2025-11-14 00:48:58.182035,3.1,44.7,131737587,1713639099,0.0,0.0,0.0,0.0
2025-11-14 00:49:00.193940,2.6,44.6,131738878,1713639491,0.0,0.0,0.0,0.0
2025-11-14 00:49:02.202874,4.0,44.6,131742596,1713640270,0.0,0.0,0.0,0.0
2025-11-14 00:49:04.211500,5.7,44.6,131788505,1713650761,0.0,0.0,0.0,0.0
2025-11-14 00:49:06.222824,2.4,44.6,131790995,1713651321,0.0,0.0,0.0,0.0
2025-11-14 00:49:08.234888,3.9,44.5,131792999,1713652677,0.0,0.0,0.0,0.0
2025-11-14 00:49:10.247208,5.7,44.5,131792999,1713652755,0.0,0.0,0.0,0.0
2025-11-14 00:49:12.258330,1.4,44.5,131793146,1713653182,0.0,0.0,0.0,0.0
2025-11-14 00:49:14.269448,2.0,44.5,131793953,1713653591,0.0,0.0,0.0,0.0
2025-11-14 00:49:16.278228,7.6,44.6,131795754,1713654360,0.0,0.0,0.0,0.0
2025-11-14 00:49:18.290357,6.3,44.7,131801694,1713665578,0.0,0.0,0.0,0.0
2025-11-14 00:49:20.302406,11.5,44.6,132884740,1713686360,0.0,0.0,0.0,0.0
2025-11-14 00:49:22.312723,4.6,44.6,132897399,1713695595,0.0,0.0,0.0,0.0
2025-11-14 00:49:24.324179,4.7,44.6,132898895,1713696259,0.0,0.0,0.0,0.0
2025-11-14 00:49:26.335268,4.1,44.6,132900849,1713696839,0.0,0.0,0.0,0.0
2025-11-14 00:49:28.345981,4.2,44.6,132913497,1713706105,0.0,0.0,0.0,0.0
2025-11-14 00:49:30.357106,4.5,44.5,132915925,1713706766,0.0,0.0,0.0,0.0
2025-11-14 00:49:32.369185,5.6,44.5,132918070,1713707369,0.0,0.0,0.0,0.0
2025-11-14 00:49:34.380795,2.5,44.5,132949958,1713715974,0.0,0.0,0.0,0.0
2025-11-14 00:49:36.389799,4.1,44.5,132953026,1713723917,0.0,0.0,0.0,0.0
2025-11-14 00:49:38.398518,3.9,44.6,132955307,1713725105,0.0,0.0,0.0,0.0
2025-11-14 00:49:40.411223,4.4,44.6,132955953,1713725527,0.0,0.0,0.0,0.0
2025-11-14 00:49:42.423259,6.6,44.5,132958252,1713726265,0.0,0.0,0.0,0.0
2025-11-14 00:49:44.435276,4.5,44.5,132963447,1713732480,0.0,0.0,0.0,0.0
2025-11-14 00:49:46.446948,4.3,44.5,132964797,1713733020,0.0,0.0,0.0,0.0
2025-11-14 00:49:48.458759,6.0,44.5,132967007,1713734641,0.0,0.0,0.0,0.0
2025-11-14 00:49:50.471000,5.2,44.5,132968411,1713735590,0.0,0.0,0.0,0.0
2025-11-14 00:49:52.480062,4.7,44.5,132972526,1713737690,0.0,0.0,0.0,0.0
2025-11-14 00:49:54.491105,4.7,44.5,132980707,1713745419,0.0,0.0,0.0,0.0
2025-11-14 00:49:56.501012,2.7,44.5,132981518,1713746129,0.0,0.0,0.0,0.0
2025-11-14 00:49:58.512216,6.0,44.5,132990306,1713747391,0.0,0.0,0.0,0.0
2025-11-14 00:50:00.520968,7.3,44.6,132992849,1713748167,0.0,0.0,0.0,0.0
2025-11-14 00:50:02.532266,7.9,44.5,132996339,1713749329,0.0,0.0,0.0,0.0
2025-11-14 00:50:04.544782,4.9,44.5,132997427,1713749892,0.0,0.0,0.0,0.0
2025-11-14 00:50:06.556376,4.7,44.5,132998970,1713750282,0.0,0.0,0.0,0.0
2025-11-14 00:50:08.568509,6.1,44.7,133000266,1713751167,0.0,0.0,0.0,0.0
2025-11-14 00:50:10.577467,4.4,44.7,133002025,1713751933,0.0,0.0,0.0,0.0
2025-11-14 00:50:12.589784,7.5,44.7,133004116,1713752892,0.0,0.0,0.0,0.0
2025-11-14 00:50:14.601284,4.8,44.7,133004764,1713753301,0.0,0.0,0.0,0.0
2025-11-14 00:50:16.612180,4.2,44.6,133006058,1713753691,0.0,0.0,0.0,0.0
2025-11-14 00:50:18.623354,4.2,44.6,133008144,1713754802,0.0,0.0,0.0,0.0
2025-11-14 00:50:20.631948,3.2,44.6,133009660,1713755322,0.0,0.0,0.0,0.0
2025-11-14 00:50:22.644302,5.1,44.6,133011752,1713756143,0.0,0.0,0.0,0.0
2025-11-14 00:50:24.656282,5.2,44.6,133012399,1713756552,0.0,0.0,0.0,0.0
2025-11-14 00:50:26.665023,3.8,44.6,133013101,1713756811,0.0,0.0,0.0,0.0
2025-11-14 00:50:28.676989,4.3,44.6,133014452,1713757534,0.0,0.0,0.0,0.0
2025-11-14 00:50:30.688962,2.5,44.6,133015144,1713757789,0.0,0.0,0.0,0.0
2025-11-14 00:50:32.700899,2.9,44.6,133016641,1713758336,0.0,0.0,0.0,0.0
2025-11-14 00:50:34.712775,4.8,44.6,133021310,1713766304,0.0,0.0,0.0,0.0
2025-11-14 00:50:36.724191,2.4,44.6,133024137,1713769865,0.0,0.0,0.0,0.0
2025-11-14 00:50:38.733098,4.0,44.7,133029585,1713774903,0.0,0.0,0.0,0.0
2025-11-14 00:50:40.744915,3.2,44.7,133039679,1713783729,0.0,0.0,0.0,0.0
2025-11-14 00:50:42.756673,8.6,44.6,133048031,1713799499,0.0,0.0,0.0,0.0
2025-11-14 00:50:44.767291,5.4,44.6,133060688,1713808866,0.0,0.0,0.0,0.0
2025-11-14 00:50:46.776523,4.0,44.6,133070206,1713813247,0.0,0.0,0.0,0.0
2025-11-14 00:50:48.789318,5.0,44.6,133077590,1713819677,0.0,0.0,0.0,0.0
2025-11-14 00:50:50.800279,6.8,44.6,133090294,1713828596,0.0,0.0,0.0,0.0
2025-11-14 00:50:52.811532,3.6,44.6,133128626,1713838091,0.0,0.0,0.0,0.0
2025-11-14 00:50:54.822839,7.5,44.6,133130034,1713839325,0.0,0.0,0.0,0.0
